course_id,course_credit,prereqdescription,career,equivalent_course_description,term,session,subject,catalogue,title,location_description,course_name,
5054,3.5,MATH 204,UGRD,COEN 312 = COEN 212,Summer 2025,6H1,COEN,212,Digital Systems Design I,Sir George Williams Campus,"Prerequisite/Corequisite:The following course must be completed previously: MATH 204 (Cegep Mathematics 105).Description:This course starts with an overview of binary and other radix-based formats, and unsigned and signed binary arithmetic. Logic gates, Boolean algebra theorems and properties, logical functions with canonical and standard forms, logic minimization using Boolean algebra and K-maps are addressed. Then, the course presents design methodologies of combinational circuits that lead to relevant gate-level diagrams such as adders, subtractors, multipliers, comparators, decoders, encoders, multiplexers, and demultiplexers. Sequential circuits starting with latches and flip-flops are introduced. Subsequently, registers and counters are presented. Design of synchronous sequential circuits with relevant schematic diagrams are then addressed. Finite State Machines (FSMs) with state equivalence and minimization are also introduced. Finally, introduction to memory and Programmable Logic Devices (PLDs) is presented.",
5054,3.5,MATH 204,UGRD,COEN 312 = COEN 212,Winter 2024,13W,COEN,212,Digital Systems Design I,Sir George Williams Campus,"Prerequisite/Corequisite:The following course must be completed previously: MATH 204 (Cegep Mathematics 105).Description:This course starts with an overview of binary and other radix-based formats, and unsigned and signed binary arithmetic. Logic gates, Boolean algebra theorems and properties, logical functions with canonical and standard forms, logic minimization using Boolean algebra and K-maps are addressed. Then, the course presents design methodologies of combinational circuits that lead to relevant gate-level diagrams such as adders, subtractors, multipliers, comparators, decoders, encoders, multiplexers, and demultiplexers. Sequential circuits starting with latches and flip-flops are introduced. Subsequently, registers and counters are presented. Design of synchronous sequential circuits with relevant schematic diagrams are then addressed. Finite State Machines (FSMs) with state equivalence and minimization are also introduced. Finally, introduction to memory and Programmable Logic Devices (PLDs) is presented.",
5054,3.5,MATH 204,UGRD,COEN 312 = COEN 212,Winter 2025,13W,COEN,212,Digital Systems Design I,Sir George Williams Campus,"Prerequisite/Corequisite:The following course must be completed previously: MATH 204 (Cegep Mathematics 105).Description:This course starts with an overview of binary and other radix-based formats, and unsigned and signed binary arithmetic. Logic gates, Boolean algebra theorems and properties, logical functions with canonical and standard forms, logic minimization using Boolean algebra and K-maps are addressed. Then, the course presents design methodologies of combinational circuits that lead to relevant gate-level diagrams such as adders, subtractors, multipliers, comparators, decoders, encoders, multiplexers, and demultiplexers. Sequential circuits starting with latches and flip-flops are introduced. Subsequently, registers and counters are presented. Design of synchronous sequential circuits with relevant schematic diagrams are then addressed. Finite State Machines (FSMs) with state equivalence and minimization are also introduced. Finally, introduction to memory and Programmable Logic Devices (PLDs) is presented.",
5054,3.5,MATH 204,UGRD,COEN 312 = COEN 212,Winter 2026,13W,COEN,212,Digital Systems Design I,Sir George Williams Campus,"Prerequisite/Corequisite:The following course must be completed previously: MATH 204 (Cegep Mathematics 105).Description:This course starts with an overview of binary and other radix-based formats, and unsigned and signed binary arithmetic. Logic gates, Boolean algebra theorems and properties, logical functions with canonical and standard forms, logic minimization using Boolean algebra and K-maps are addressed. Then, the course presents design methodologies of combinational circuits that lead to relevant gate-level diagrams such as adders, subtractors, multipliers, comparators, decoders, encoders, multiplexers, and demultiplexers. Sequential circuits starting with latches and flip-flops are introduced. Subsequently, registers and counters are presented. Design of synchronous sequential circuits with relevant schematic diagrams are then addressed. Finite State Machines (FSMs) with state equivalence and minimization are also introduced. Finally, introduction to memory and Programmable Logic Devices (PLDs) is presented.",
5055,3,Course Prerequisite: MATH204,UGRD,COEN231=COMP231,Fall 2024,13W,COEN,231,Introduction to Discrete Mathematics,Sir George Williams Campus,"Fundamentals of logic: basic connectives and truth tables; logical equivalence; the laws of logic; logical implication; rules of inference; the use of quantifiers; proofs of theorems. Sets: the laws of set theory. Boolean algebra. Relation of Boolean algebra to logical and set theoretic operations. Modulo arithmetic: division algorithm. Induction and recursion: induction on natural numbers; recursive definitions. Functions and relations: cartesian products and relations; functions; function composition and inverse functions; equivalence relations. Elements of graph theory: basic definitions of graph theory; paths, reachability and connectedness; computing paths from their matrix representation; traversing graphs represented as adjacency lists; trees and spanning trees. Finite-state machines (FSM) deterministic and nondeterministic machines; regular languages; FSM with output; composition of FSM.Lectures: three hours per week. Tutorial: one hour per week.Prerequisite: MATH 204 (Cegep Mathematics 105).",
5055,3,Course Prerequisite: MATH204,UGRD,COEN231=COMP231,Fall 2025,13W,COEN,231,Introduction to Discrete Mathematics,Sir George Williams Campus,"Fundamentals of logic: basic connectives and truth tables; logical equivalence; the laws of logic; logical implication; rules of inference; the use of quantifiers; proofs of theorems. Sets: the laws of set theory. Boolean algebra. Relation of Boolean algebra to logical and set theoretic operations. Modulo arithmetic: division algorithm. Induction and recursion: induction on natural numbers; recursive definitions. Functions and relations: cartesian products and relations; functions; function composition and inverse functions; equivalence relations. Elements of graph theory: basic definitions of graph theory; paths, reachability and connectedness; computing paths from their matrix representation; traversing graphs represented as adjacency lists; trees and spanning trees. Finite-state machines (FSM) deterministic and nondeterministic machines; regular languages; FSM with output; composition of FSM.Lectures: three hours per week. Tutorial: one hour per week.Prerequisite: MATH 204 (Cegep Mathematics 105).",
5055,3,Course Prerequisite: MATH204,UGRD,COEN231=COMP231,Summer 2024,6H1,COEN,231,Introduction to Discrete Mathematics,Sir George Williams Campus,"Fundamentals of logic: basic connectives and truth tables; logical equivalence; the laws of logic; logical implication; rules of inference; the use of quantifiers; proofs of theorems. Sets: the laws of set theory. Boolean algebra. Relation of Boolean algebra to logical and set theoretic operations. Modulo arithmetic: division algorithm. Induction and recursion: induction on natural numbers; recursive definitions. Functions and relations: cartesian products and relations; functions; function composition and inverse functions; equivalence relations. Elements of graph theory: basic definitions of graph theory; paths, reachability and connectedness; computing paths from their matrix representation; traversing graphs represented as adjacency lists; trees and spanning trees. Finite-state machines (FSM) deterministic and nondeterministic machines; regular languages; FSM with output; composition of FSM.Lectures: three hours per week. Tutorial: one hour per week.Prerequisite: MATH 204 (Cegep Mathematics 105).",
5055,3,Course Prerequisite: MATH204,UGRD,COEN231=COMP231,Summer 2025,6H1,COEN,231,Introduction to Discrete Mathematics,Sir George Williams Campus,"Fundamentals of logic: basic connectives and truth tables; logical equivalence; the laws of logic; logical implication; rules of inference; the use of quantifiers; proofs of theorems. Sets: the laws of set theory. Boolean algebra. Relation of Boolean algebra to logical and set theoretic operations. Modulo arithmetic: division algorithm. Induction and recursion: induction on natural numbers; recursive definitions. Functions and relations: cartesian products and relations; functions; function composition and inverse functions; equivalence relations. Elements of graph theory: basic definitions of graph theory; paths, reachability and connectedness; computing paths from their matrix representation; traversing graphs represented as adjacency lists; trees and spanning trees. Finite-state machines (FSM) deterministic and nondeterministic machines; regular languages; FSM with output; composition of FSM.Lectures: three hours per week. Tutorial: one hour per week.Prerequisite: MATH 204 (Cegep Mathematics 105).",
5055,3,Course Prerequisite: MATH204,UGRD,COEN231=COMP231,Winter 2024,13W,COEN,231,Introduction to Discrete Mathematics,Sir George Williams Campus,"Fundamentals of logic: basic connectives and truth tables; logical equivalence; the laws of logic; logical implication; rules of inference; the use of quantifiers; proofs of theorems. Sets: the laws of set theory. Boolean algebra. Relation of Boolean algebra to logical and set theoretic operations. Modulo arithmetic: division algorithm. Induction and recursion: induction on natural numbers; recursive definitions. Functions and relations: cartesian products and relations; functions; function composition and inverse functions; equivalence relations. Elements of graph theory: basic definitions of graph theory; paths, reachability and connectedness; computing paths from their matrix representation; traversing graphs represented as adjacency lists; trees and spanning trees. Finite-state machines (FSM) deterministic and nondeterministic machines; regular languages; FSM with output; composition of FSM.Lectures: three hours per week. Tutorial: one hour per week.Prerequisite: MATH 204 (Cegep Mathematics 105).",
5055,3,Course Prerequisite: MATH204,UGRD,COEN231=COMP231,Winter 2025,13W,COEN,231,Introduction to Discrete Mathematics,Sir George Williams Campus,"Fundamentals of logic: basic connectives and truth tables; logical equivalence; the laws of logic; logical implication; rules of inference; the use of quantifiers; proofs of theorems. Sets: the laws of set theory. Boolean algebra. Relation of Boolean algebra to logical and set theoretic operations. Modulo arithmetic: division algorithm. Induction and recursion: induction on natural numbers; recursive definitions. Functions and relations: cartesian products and relations; functions; function composition and inverse functions; equivalence relations. Elements of graph theory: basic definitions of graph theory; paths, reachability and connectedness; computing paths from their matrix representation; traversing graphs represented as adjacency lists; trees and spanning trees. Finite-state machines (FSM) deterministic and nondeterministic machines; regular languages; FSM with output; composition of FSM.Lectures: three hours per week. Tutorial: one hour per week.Prerequisite: MATH 204 (Cegep Mathematics 105).",
